ID,Title,Software Path,Number of changes,,Software Path,Number of bugs
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1ActionsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/BackwardCompatibilityAdaptorShould.cs,2
,,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapToViewModel/Converters,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/Validators/PromotionContractValidator.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/DateTimeFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1ActionsBuilder.cs,2
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/TransactionLog/ControlTransactionLog/Converters/ControlTransactionLogDomainContractReader.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/Validators/ConditionsContractValidator.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/FinancialFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/RewardsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/PartialUpdate/DescriptionUpdate.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/RetalixDescriptionCommonData.cs,2
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/RetailTransactionLogCreateVisitor/BrmSellRestrictionRetailTransactionLogCreationWriter.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/LevelRewardsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ModelToContract/EmptyProprtieseRemover.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1LevelsFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1DistributionFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1PromotionFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/Validators/PromotionContractValidator.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1FinancialFactory.cs,2
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1ActionsBuilder.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/ModelToContract,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/Validators/ConditionsContractValidator.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Selling/Rescan/DMS/RescanPolicy/RescanEntityToDtoMapper.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/RewardsFactory.cs,2,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Sell/SellingQuantityModifierShould.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/ContractType/RetalixDescriptionCommonData.cs,2,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Selling/CustomerOrders/Lines/Factory/Validators/ReturnPriceVerifyRequiredValidator.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Promotion/BackwardCompatibility/ContractToModel/LevelRewardsFactory.cs,2,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/Coupons/BusinessRules/Conditions/CouponRuleCondition.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1LevelsFactory.cs,2,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/LineItem/LineItemAdd/Handlers/LineItemAddRequestValidator.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1PromotionFactory.cs,2,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/DMS/DmsServices/PhysicalToLogicalHierarchyMovableDaoShould.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/BackwardCompatibility/V1PromotionConverters/V1FinancialFactory.cs,2,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/CDM/SqlServer/upgrade/10.4.2.8_10.4.2.9/Schema/CustomerIdentificationUpgrade.sql,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Selling/Rescan/DMS/RescanPolicy/RescanEntityToDtoMapper.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessComponents/Selling/DomainEventHandlers/CustomerOrder/Validators/OrderLineWeightValidator.cs,1
,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Sell/SellingQuantityModifierShould.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Product/Legacy/Item/RetailTransactionLog/Adapters,1
,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Selling/CustomerOrders/Lines/Factory/Validators/ReturnPriceVerifyRequiredValidator.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/Return/ReturnPolicySaveServiceShould.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessComponents/Promotion/Coupons/BusinessRules/Conditions/CouponRuleCondition.cs,1,,/R10/Main/Release/4.x/4.2/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapFromViewModel/ConditionsFromViewModelMappingConfiguration.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/LineItem/LineItemAdd/Handlers/LineItemAddRequestValidator.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/TransactionLog/Arts6LogWrtiers,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/DMS/DmsServices/PhysicalToLogicalHierarchyMovableDaoShould.cs,1,,/R10/Main/Release/4.x/4.2/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapToViewModel/ConditionsToViewModelMappingConfiguration.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/CDM/SqlServer/upgrade/10.4.2.8_10.4.2.9/Schema/CustomerIdentificationUpgrade.sql,1,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/TargetMarket/DataMapping/ConditionPromotionTargetMarketMapper.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessComponents/Selling/DomainEventHandlers/CustomerOrder/Validators/OrderLineWeightValidator.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/ActivityFactory/IConditionalRestrictionActivityFactory.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Product/Legacy/Item/RetailTransactionLog/Adapters,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Finance/BusinessRules/Tender/ProhibitOverTender/ProhibitOverTenderRule.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/Return/ReturnPolicySaveServiceShould.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReversibleEligibilityTendersLookupServiceShould.cs,1
,,/R10/Main/Release/4.x/4.2/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapFromViewModel/ConditionsFromViewModelMappingConfiguration.cs,1,,/R10/Main/Trunk/Clients/MobileShopper/Android/MobilePaymentGeneric/src/com/retalix/mobilepaymentgeneric/ui/fragments/selfscan/ShoppingListEditItemFragment.java,1
,,/R10/Main/Release/4.x/4.2/Office/Src/Modules/Promotion/Web/ViewModels/DataMapping/Helpers/MapToViewModel/ConditionsToViewModelMappingConfiguration.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/SlipImageContractReader.cs,1
,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/TargetMarket/DataMapping/ConditionPromotionTargetMarketMapper.cs,1,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/MonetaryRewards/FreeItem/PromotionActionFreeItem.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/ActivityFactory/IConditionalRestrictionActivityFactory.cs,1,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/MonetaryRewards/PercentOff/PromotionActionPercentOff.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Finance/BusinessRules/Tender/ProhibitOverTender/ProhibitOverTenderRule.cs,1,,/R10/Main/Release/5.x/5.0.0/Servers/Store/DB/Scripts/Core/SqlServer/schema/Catalog/Product/CAT_Hierarchy.sql,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReversibleEligibilityTendersLookupServiceShould.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/TransactionLog/SavingAccount/ISavingAccountTransactionLogLine.cs,1
,,/R10/Main/Trunk/Clients/MobileShopper/Android/MobilePaymentGeneric/src/com/retalix/mobilepaymentgeneric/ui/fragments/selfscan/ShoppingListEditItemFragment.java,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.DAL.UnitTest/DMS/DmsServerInfo/PhysicalToLogicalRepositoryShould.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/SlipImageContractReader.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/PromV2Builder.cs,1
,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/MonetaryRewards/FreeItem/PromotionActionFreeItem.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReverseTendersEligibilityServiceShould.cs,1
,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Rewards/MonetaryRewards/PercentOff/PromotionActionPercentOff.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Locator/ConditionRestricitionActivityFactoryLocator.cs,1
,,/R10/Main/Release/5.x/5.0.0/Servers/Store/DB/Scripts/Core/SqlServer/schema/Catalog/Product/CAT_Hierarchy.sql,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/Activity/BrmSaleRestrictionActivityContent.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/TransactionLog/SavingAccount/ISavingAccountTransactionLogLine.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtensionShould.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.DAL.UnitTest/DMS/DmsServerInfo/PhysicalToLogicalRepositoryShould.cs,1,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0/SaleLineLog.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/PromV2Builder.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.13_10.4.2.14/Schema/DMS_ContextData.sql,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReverseTendersEligibilityServiceShould.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/TransactionLog/SavingAccount/ISavingAccountTransactionLogDao.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Locator/ConditionRestricitionActivityFactoryLocator.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReversibleEligibilityTendersLookupServiceShould.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/BrmSellRestrictionActivity/Activity/BrmSaleRestrictionActivityContent.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/PromotionXml,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtensionShould.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/Model/Private/Infrastructure/DataPattern/DatapatternMetadata/IDataPatternMetadataDao.cs,1
,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0/SaleLineLog.cs,1,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/TenderSpend/DataMapping/ConditionPromotionTenderSpendMapper.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.13_10.4.2.14/Schema/DMS_ContextData.sql,1,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0/ItemNotFoundLineLogReader.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/Model/Private/Selling/Legacy/RetailTransaction/TransactionLog/SavingAccount/ISavingAccountTransactionLogDao.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/Mock/ResolverMock.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReversibleEligibilityTendersLookupServiceShould.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IBrmSellRestricitionActivityContent.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/Model/Private/Infrastructure/DataPattern/DatapatternMetadata/IDataPatternMetadataDao.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Activity/ConditionRestricitionActivityContentData.cs,1
,,/R10/Main/Trunk/Office/Src/Modules/Promotion/Web/ViewModels/Promotion/Canvas/Criteria/TenderSpend/DataMapping/ConditionPromotionTenderSpendMapper.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.8_10.4.2.9/Schema/UpdateIdmPasswordHistoryUsesrName.sql,1
,,/R10/Main/Dev/LKill/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0/ItemNotFoundLineLogReader.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/LogVisitor/ConditionRestrictionNotSetisfiedLogData.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/Mock/ResolverMock.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Criteria/ReturnProductIdPromotionCriterion.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IBrmSellRestricitionActivityContent.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Extensibility/IDM/ClientSessionManager,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Activity/ConditionRestricitionActivityContentData.cs,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/Model/Public/Infrastructure/Security/Identity/ILoginRecord.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.8_10.4.2.9/Schema/UpdateIdmPasswordHistoryUsesrName.sql,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/SaleLineTaxLog.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Criteria/ReturnProductIdPromotionCriterion.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Criteria/ReturnProductIdPromotionCriterion.hbm.xml,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Extensibility/IDM/ClientSessionManager,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReverseTendersEligibilityServiceShould.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/Model/Public/Infrastructure/Security/Identity/ILoginRecord.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IBrmSellRestricitionActivityContentData.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ObjectModel/Converters/SaleLineTaxLog.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Return/ReturnAllProductsShould.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Criteria/ReturnProductIdPromotionCriterion.hbm.xml,1,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Infrastructure/Security/ClientSessionShould.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/BusinessServices/TenderEligibility/ReverseTendersEligibilityServiceShould.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/ContractToModel,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/SellRestricitonActivity/Activity/IBrmSellRestricitionActivityContentData.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/EmptyProprtieseRemoverShould.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Return/ReturnAllProductsShould.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Rescan/RescanPolicyCompatibilityMovableServicesResolverShould.cs,1
,,/R10/Main/Release/5.x/5.0.1/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Infrastructure/Security/ClientSessionShould.cs,1,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/Rewards/Functions/NewPricePerUnitOfMeasureRewardFunction.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/Tests/FrontEnd.Test/Promotion/BackwardCompatibility/EmptyProprtieseRemoverShould.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtension.cs,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Rescan/RescanPolicyCompatibilityMovableServicesResolverShould.cs,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Products/ProductFactory.cs,1
,,/R10/Main/Release/5.x/5.0.0/Servers/Store/App/Src/BL.BusinessComponents/Promotion/CustomerOrder/Rewards/Functions/NewPricePerUnitOfMeasureRewardFunction.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/ServiceExecution/RestrictionRuleResponseRewriter.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtension.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.9_10.4.2.10/Data/DMS_MovableRoutingMethods.sql,1
,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Data/Products/ProductFactory.cs,1,,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/BusinessRules/Contracts/ViewModels/BusinessRules/Conditions/Mappers/PaymentConditionViewModelMapper.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/ServiceExecution/RestrictionRuleResponseRewriter.cs,1,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.Tests/Server/DataPattern/DataPatternMetadataValidatorShould.cs,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/DB/Scripts/Core/SqlServer/upgrade/10.4.2.9_10.4.2.10/Data/DMS_MovableRoutingMethods.sql,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Factory/ConditionalRestrictionActivityFactory.cs,1
,,/R10/Main/Release/5.x/5.0.3/Office/Src/Modules/BusinessRules/Contracts/ViewModels/BusinessRules/Conditions/Mappers/PaymentConditionViewModelMapper.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtension.hbm.xml,1
,,/R10/Main/Release/4.x/4.2/Servers/Store/App/Src/BL.BusinessServices/Tests/Retalix.StoreServer.Tests/Server/DataPattern/DataPatternMetadataValidatorShould.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Setup/Fluent/ConditionV2BuildersSet.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RestrictionRule/SellRestrictionActivity/ConditionalRestrictionActivity/Factory/ConditionalRestrictionActivityFactory.cs,1,,/R10/Main/Trunk/Servers/Store/App/Src/BL.BusinessComponents/Selling/Legacy/RetailTransaction/RetailTransactionLog/ARTSV6_0_0/Converter/DecimalPrecisionExtention.cs,1
,,/R10/Main/Trunk/Servers/Store/App/Src/ServiceHost/Tests/Retalix.StoreServer.Model.Test/Selling/Promotions/Extension/Condition/ConditionExtension.hbm.xml,1,,/R10/Main/Release/5.x/5.0.3/Servers/Store/App/Src/BL.BusinessServices/FrontEnd/Returns/PolicyMaintenance/Save/ReturnPolicySaveRequestAdaptor.cs,1
